,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
12254,34,35,5,6,29,30,12,data/Train/12/00012_00041_00014.png
12255,34,34,5,5,29,29,12,data/Train/12/00012_00041_00015.png
12256,34,34,5,5,29,29,12,data/Train/12/00012_00041_00016.png
12257,38,39,5,6,33,34,12,data/Train/12/00012_00041_00017.png
12258,38,38,5,5,33,33,12,data/Train/12/00012_00041_00018.png
12259,41,41,6,6,36,36,12,data/Train/12/00012_00041_00019.png
12260,40,41,5,6,35,36,12,data/Train/12/00012_00041_00020.png
12261,43,43,5,5,38,38,12,data/Train/12/00012_00041_00021.png
12262,45,46,5,6,40,41,12,data/Train/12/00012_00041_00022.png
12263,48,49,5,6,43,44,12,data/Train/12/00012_00041_00023.png
12264,55,55,6,6,50,50,12,data/Train/12/00012_00041_00024.png
12265,58,58,5,5,53,53,12,data/Train/12/00012_00041_00025.png
12266,72,71,7,6,66,65,12,data/Train/12/00012_00041_00026.png
12267,77,76,7,6,71,70,12,data/Train/12/00012_00041_00027.png
12268,96,95,9,8,88,87,12,data/Train/12/00012_00041_00028.png
12269,129,129,12,12,118,118,12,data/Train/12/00012_00041_00029.png
12270,56,56,6,6,51,51,12,data/Train/12/00012_00042_00000.png
12271,57,58,5,6,52,53,12,data/Train/12/00012_00042_00001.png
12272,57,58,5,6,52,53,12,data/Train/12/00012_00042_00002.png
12273,57,58,5,6,52,53,12,data/Train/12/00012_00042_00003.png
12274,57,58,5,6,52,53,12,data/Train/12/00012_00042_00004.png
12275,60,59,6,5,55,54,12,data/Train/12/00012_00042_00005.png
12276,61,61,6,6,56,56,12,data/Train/12/00012_00042_00006.png
12277,61,62,5,6,56,57,12,data/Train/12/00012_00042_00007.png
12278,61,62,5,6,56,57,12,data/Train/12/00012_00042_00008.png
12279,64,64,6,6,59,59,12,data/Train/12/00012_00042_00009.png
12280,67,67,6,6,61,61,12,data/Train/12/00012_00042_00010.png
12281,70,71,6,7,64,65,12,data/Train/12/00012_00042_00011.png
12282,72,72,6,6,66,66,12,data/Train/12/00012_00042_00012.png
12283,73,73,7,7,67,67,12,data/Train/12/00012_00042_00013.png
12284,74,74,6,6,68,68,12,data/Train/12/00012_00042_00014.png
12285,76,77,6,7,70,71,12,data/Train/12/00012_00042_00015.png
12286,82,81,8,7,75,74,12,data/Train/12/00012_00042_00016.png
12287,82,81,8,7,75,74,12,data/Train/12/00012_00042_00017.png
12288,85,85,7,7,78,78,12,data/Train/12/00012_00042_00018.png
12289,88,88,7,7,81,81,12,data/Train/12/00012_00042_00019.png
12290,95,95,8,8,87,87,12,data/Train/12/00012_00042_00020.png
12291,95,95,8,8,87,87,12,data/Train/12/00012_00042_00021.png
12292,101,100,9,8,93,92,12,data/Train/12/00012_00042_00022.png
12293,104,104,9,9,95,95,12,data/Train/12/00012_00042_00023.png
12294,111,111,10,10,102,102,12,data/Train/12/00012_00042_00024.png
12295,112,112,10,10,103,103,12,data/Train/12/00012_00042_00025.png
12296,120,119,11,10,110,109,12,data/Train/12/00012_00042_00026.png
12297,128,129,11,12,117,118,12,data/Train/12/00012_00042_00027.png
12298,140,139,13,12,128,127,12,data/Train/12/00012_00042_00028.png
12299,143,143,13,13,131,131,12,data/Train/12/00012_00042_00029.png
12300,27,27,6,6,22,22,12,data/Train/12/00012_00043_00000.png
12301,27,27,5,5,22,22,12,data/Train/12/00012_00043_00001.png
12302,27,27,5,5,22,22,12,data/Train/12/00012_00043_00002.png
12303,27,27,5,5,22,22,12,data/Train/12/00012_00043_00003.png
12304,27,27,5,5,22,22,12,data/Train/12/00012_00043_00004.png
12305,27,28,5,6,22,23,12,data/Train/12/00012_00043_00005.png
12306,30,29,6,5,25,24,12,data/Train/12/00012_00043_00006.png
12307,31,30,6,5,26,25,12,data/Train/12/00012_00043_00007.png
12308,30,30,5,5,25,25,12,data/Train/12/00012_00043_00008.png
12309,30,31,5,6,25,26,12,data/Train/12/00012_00043_00009.png
12310,30,31,5,6,25,26,12,data/Train/12/00012_00043_00010.png
12311,32,31,6,5,27,26,12,data/Train/12/00012_00043_00011.png
12312,32,31,6,5,27,26,12,data/Train/12/00012_00043_00012.png
12313,33,33,6,6,28,28,12,data/Train/12/00012_00043_00013.png
12314,32,32,5,5,27,27,12,data/Train/12/00012_00043_00014.png
12315,32,33,5,6,27,28,12,data/Train/12/00012_00043_00015.png
12316,33,34,5,6,28,29,12,data/Train/12/00012_00043_00016.png
12317,36,35,6,5,31,30,12,data/Train/12/00012_00043_00017.png
12318,40,39,6,5,35,34,12,data/Train/12/00012_00043_00018.png
12319,42,41,6,5,37,36,12,data/Train/12/00012_00043_00019.png
12320,41,41,5,5,36,36,12,data/Train/12/00012_00043_00020.png
12321,45,44,6,5,40,39,12,data/Train/12/00012_00043_00021.png
12322,47,47,6,6,42,42,12,data/Train/12/00012_00043_00022.png
12323,50,51,5,6,45,46,12,data/Train/12/00012_00043_00023.png
12324,57,57,5,5,52,52,12,data/Train/12/00012_00043_00024.png
12325,63,63,5,5,58,58,12,data/Train/12/00012_00043_00025.png
12326,74,74,7,7,68,68,12,data/Train/12/00012_00043_00026.png
12327,85,86,7,8,78,79,12,data/Train/12/00012_00043_00027.png
12328,103,104,9,10,94,95,12,data/Train/12/00012_00043_00028.png
12329,131,132,11,12,120,121,12,data/Train/12/00012_00043_00029.png
12330,31,32,5,6,26,27,12,data/Train/12/00012_00044_00000.png
12331,33,33,6,6,28,28,12,data/Train/12/00012_00044_00001.png
12332,33,33,6,6,28,28,12,data/Train/12/00012_00044_00002.png
12333,33,32,6,5,28,27,12,data/Train/12/00012_00044_00003.png
12334,34,33,6,5,29,28,12,data/Train/12/00012_00044_00004.png
12335,34,34,6,6,29,29,12,data/Train/12/00012_00044_00005.png
12336,35,35,6,6,30,30,12,data/Train/12/00012_00044_00006.png
12337,35,36,5,6,30,31,12,data/Train/12/00012_00044_00007.png
12338,36,37,5,6,31,32,12,data/Train/12/00012_00044_00008.png
12339,38,37,6,5,33,32,12,data/Train/12/00012_00044_00009.png
12340,38,38,5,5,33,33,12,data/Train/12/00012_00044_00010.png
12341,39,38,6,5,34,33,12,data/Train/12/00012_00044_00011.png
12342,40,40,6,6,35,35,12,data/Train/12/00012_00044_00012.png
12343,42,41,6,5,37,36,12,data/Train/12/00012_00044_00013.png
12344,42,42,6,6,37,37,12,data/Train/12/00012_00044_00014.png
12345,45,45,6,6,40,40,12,data/Train/12/00012_00044_00015.png
12346,44,45,5,6,39,40,12,data/Train/12/00012_00044_00016.png
12347,47,47,6,6,42,42,12,data/Train/12/00012_00044_00017.png
12348,48,47,6,5,43,42,12,data/Train/12/00012_00044_00018.png
12349,52,52,6,6,47,47,12,data/Train/12/00012_00044_00019.png
12350,53,53,5,5,48,48,12,data/Train/12/00012_00044_00020.png
12351,56,57,5,6,51,52,12,data/Train/12/00012_00044_00021.png
12352,60,60,5,5,55,55,12,data/Train/12/00012_00044_00022.png
12353,68,68,6,6,62,62,12,data/Train/12/00012_00044_00023.png
12354,71,71,6,6,65,65,12,data/Train/12/00012_00044_00024.png
12355,83,84,7,8,76,77,12,data/Train/12/00012_00044_00025.png
12356,93,93,9,9,85,85,12,data/Train/12/00012_00044_00026.png
12357,107,108,9,10,98,99,12,data/Train/12/00012_00044_00027.png
12358,124,124,10,10,114,114,12,data/Train/12/00012_00044_00028.png
12359,152,152,14,14,139,139,12,data/Train/12/00012_00044_00029.png
12360,30,32,5,6,25,27,12,data/Train/12/00012_00045_00000.png
12361,32,34,5,6,27,29,12,data/Train/12/00012_00045_00001.png
12362,32,34,5,6,27,29,12,data/Train/12/00012_00045_00002.png
12363,37,37,6,6,32,32,12,data/Train/12/00012_00045_00003.png
12364,35,36,5,5,30,31,12,data/Train/12/00012_00045_00004.png
12365,38,41,5,6,33,36,12,data/Train/12/00012_00045_00005.png
12366,42,42,6,6,37,37,12,data/Train/12/00012_00045_00006.png
12367,45,44,6,5,40,39,12,data/Train/12/00012_00045_00007.png
12368,47,46,6,5,42,41,12,data/Train/12/00012_00045_00008.png
12369,48,48,5,5,43,43,12,data/Train/12/00012_00045_00009.png
12370,51,51,6,6,46,46,12,data/Train/12/00012_00045_00010.png
12371,54,54,6,6,49,49,12,data/Train/12/00012_00045_00011.png
12372,55,58,6,6,50,53,12,data/Train/12/00012_00045_00012.png
12373,59,58,6,5,54,53,12,data/Train/12/00012_00045_00013.png
12374,59,61,5,5,54,56,12,data/Train/12/00012_00045_00014.png
12375,62,62,6,5,57,57,12,data/Train/12/00012_00045_00015.png
12376,64,69,5,7,59,63,12,data/Train/12/00012_00045_00016.png
12377,68,70,7,6,62,64,12,data/Train/12/00012_00045_00017.png
12378,67,72,6,7,61,66,12,data/Train/12/00012_00045_00018.png
12379,72,73,7,7,66,67,12,data/Train/12/00012_00045_00019.png
12380,71,73,7,6,65,67,12,data/Train/12/00012_00045_00020.png
12381,71,73,6,6,65,67,12,data/Train/12/00012_00045_00021.png
12382,72,73,6,6,66,67,12,data/Train/12/00012_00045_00022.png
12383,72,73,7,6,66,67,12,data/Train/12/00012_00045_00023.png
12384,72,72,7,6,66,66,12,data/Train/12/00012_00045_00024.png
12385,71,72,7,6,65,66,12,data/Train/12/00012_00045_00025.png
12386,71,73,6,6,65,67,12,data/Train/12/00012_00045_00026.png
12387,72,75,6,7,66,69,12,data/Train/12/00012_00045_00027.png
12388,76,77,7,7,70,71,12,data/Train/12/00012_00045_00028.png
12389,80,80,7,8,73,73,12,data/Train/12/00012_00045_00029.png
12390,27,31,5,6,22,26,12,data/Train/12/00012_00046_00000.png
12391,28,30,5,5,23,25,12,data/Train/12/00012_00046_00001.png
12392,31,32,5,5,26,27,12,data/Train/12/00012_00046_00002.png
12393,32,31,6,5,27,26,12,data/Train/12/00012_00046_00003.png
12394,30,33,5,6,25,28,12,data/Train/12/00012_00046_00004.png
12395,30,35,5,6,25,30,12,data/Train/12/00012_00046_00005.png
12396,32,36,6,6,27,31,12,data/Train/12/00012_00046_00006.png
12397,32,36,5,5,27,31,12,data/Train/12/00012_00046_00007.png
12398,33,36,6,6,28,31,12,data/Train/12/00012_00046_00008.png
12399,34,35,6,5,29,30,12,data/Train/12/00012_00046_00009.png
12400,33,35,5,5,28,30,12,data/Train/12/00012_00046_00010.png
12401,34,36,6,6,29,31,12,data/Train/12/00012_00046_00011.png
12402,37,38,6,5,32,33,12,data/Train/12/00012_00046_00012.png
12403,37,38,6,5,32,33,12,data/Train/12/00012_00046_00013.png
12404,38,38,6,5,33,33,12,data/Train/12/00012_00046_00014.png
12405,39,41,6,6,34,36,12,data/Train/12/00012_00046_00015.png
12406,40,42,6,6,35,37,12,data/Train/12/00012_00046_00016.png
12407,40,41,5,5,35,36,12,data/Train/12/00012_00046_00017.png
12408,43,46,5,6,38,41,12,data/Train/12/00012_00046_00018.png
12409,44,45,5,6,39,40,12,data/Train/12/00012_00046_00019.png
12410,47,46,6,5,42,41,12,data/Train/12/00012_00046_00020.png
12411,48,48,5,5,43,43,12,data/Train/12/00012_00046_00021.png
12412,47,49,6,6,42,44,12,data/Train/12/00012_00046_00022.png
12413,49,52,5,6,44,47,12,data/Train/12/00012_00046_00023.png
12414,52,53,5,5,47,48,12,data/Train/12/00012_00046_00024.png
12415,55,54,6,6,50,49,12,data/Train/12/00012_00046_00025.png
12416,56,56,6,6,51,51,12,data/Train/12/00012_00046_00026.png
12417,60,59,5,6,55,54,12,data/Train/12/00012_00046_00027.png
12418,64,62,6,6,59,57,12,data/Train/12/00012_00046_00028.png
12419,69,65,7,6,63,60,12,data/Train/12/00012_00046_00029.png
12420,36,37,6,5,31,32,12,data/Train/12/00012_00047_00000.png
12421,37,38,5,5,32,33,12,data/Train/12/00012_00047_00001.png
12422,36,38,5,5,31,33,12,data/Train/12/00012_00047_00002.png
12423,39,42,6,6,34,37,12,data/Train/12/00012_00047_00003.png
12424,41,44,6,5,36,38,12,data/Train/12/00012_00047_00004.png
12425,41,43,6,5,36,38,12,data/Train/12/00012_00047_00005.png
12426,42,44,5,5,36,39,12,data/Train/12/00012_00047_00006.png
12427,42,46,5,6,37,41,12,data/Train/12/00012_00047_00007.png
12428,45,47,6,6,39,42,12,data/Train/12/00012_00047_00008.png
12429,45,48,6,6,40,43,12,data/Train/12/00012_00047_00009.png
12430,47,50,6,6,41,44,12,data/Train/12/00012_00047_00010.png
12431,49,50,6,5,43,45,12,data/Train/12/00012_00047_00011.png
12432,51,53,6,6,45,48,12,data/Train/12/00012_00047_00012.png
12433,50,55,5,6,45,50,12,data/Train/12/00012_00047_00013.png
12434,53,56,6,5,48,51,12,data/Train/12/00012_00047_00014.png
12435,56,58,6,5,51,53,12,data/Train/12/00012_00047_00015.png
12436,59,62,5,6,54,57,12,data/Train/12/00012_00047_00016.png
12437,62,64,6,6,57,59,12,data/Train/12/00012_00047_00017.png
12438,64,68,5,6,59,62,12,data/Train/12/00012_00047_00018.png
12439,70,71,6,6,63,65,12,data/Train/12/00012_00047_00019.png
12440,74,75,7,6,68,69,12,data/Train/12/00012_00047_00020.png
12441,82,83,8,7,75,76,12,data/Train/12/00012_00047_00021.png
12442,86,87,8,7,78,79,12,data/Train/12/00012_00047_00022.png
12443,93,96,8,9,84,87,12,data/Train/12/00012_00047_00023.png
12444,104,105,10,9,95,96,12,data/Train/12/00012_00047_00024.png
12445,112,115,10,10,103,105,12,data/Train/12/00012_00047_00025.png
12446,127,128,11,11,116,117,12,data/Train/12/00012_00047_00026.png
12447,141,141,13,13,129,129,12,data/Train/12/00012_00047_00027.png
12448,164,164,15,15,150,150,12,data/Train/12/00012_00047_00028.png
12449,191,187,16,16,175,171,12,data/Train/12/00012_00047_00029.png
12450,38,40,5,5,33,35,12,data/Train/12/00012_00048_00000.png
12451,38,40,5,5,33,35,12,data/Train/12/00012_00048_00001.png
12452,38,41,5,6,33,36,12,data/Train/12/00012_00048_00002.png
12453,39,41,6,6,34,36,12,data/Train/12/00012_00048_00003.png
12454,40,41,6,5,34,36,12,data/Train/12/00012_00048_00004.png
12455,41,42,6,5,35,37,12,data/Train/12/00012_00048_00005.png
12456,41,44,6,5,35,38,12,data/Train/12/00012_00048_00006.png
12457,42,45,6,5,37,40,12,data/Train/12/00012_00048_00007.png
12458,42,46,5,5,37,41,12,data/Train/12/00012_00048_00008.png
12459,42,48,5,6,37,43,12,data/Train/12/00012_00048_00009.png
12460,44,48,6,6,39,43,12,data/Train/12/00012_00048_00010.png
12461,45,47,6,5,40,42,12,data/Train/12/00012_00048_00011.png
12462,45,47,6,5,40,42,12,data/Train/12/00012_00048_00012.png
12463,47,51,5,6,41,46,12,data/Train/12/00012_00048_00013.png
12464,50,54,6,6,44,49,12,data/Train/12/00012_00048_00014.png
12465,53,54,6,5,47,49,12,data/Train/12/00012_00048_00015.png
12466,53,55,5,5,48,50,12,data/Train/12/00012_00048_00016.png
12467,55,59,5,6,50,53,12,data/Train/12/00012_00048_00017.png
12468,60,62,6,6,55,57,12,data/Train/12/00012_00048_00018.png
12469,60,63,5,5,55,58,12,data/Train/12/00012_00048_00019.png
12470,63,64,6,5,58,59,12,data/Train/12/00012_00048_00020.png
12471,64,69,5,6,59,63,12,data/Train/12/00012_00048_00021.png
12472,68,71,6,6,62,65,12,data/Train/12/00012_00048_00022.png
12473,70,73,6,6,64,67,12,data/Train/12/00012_00048_00023.png
12474,75,77,7,7,69,71,12,data/Train/12/00012_00048_00024.png
12475,80,83,7,8,73,75,12,data/Train/12/00012_00048_00025.png
12476,86,87,7,7,79,80,12,data/Train/12/00012_00048_00026.png
12477,94,94,9,9,86,86,12,data/Train/12/00012_00048_00027.png
12478,100,97,9,9,92,89,12,data/Train/12/00012_00048_00028.png
12479,109,107,9,9,100,97,12,data/Train/12/00012_00048_00029.png
12480,28,28,5,5,23,23,12,data/Train/12/00012_00049_00000.png
12481,31,30,6,5,26,25,12,data/Train/12/00012_00049_00001.png
12482,30,31,5,6,25,26,12,data/Train/12/00012_00049_00002.png
12483,31,31,6,5,26,25,12,data/Train/12/00012_00049_00003.png
12484,32,31,6,5,27,26,12,data/Train/12/00012_00049_00004.png
12485,32,32,6,6,27,27,12,data/Train/12/00012_00049_00005.png
12486,33,32,6,5,28,27,12,data/Train/12/00012_00049_00006.png
12487,34,33,5,5,28,28,12,data/Train/12/00012_00049_00007.png
12488,34,35,5,6,29,30,12,data/Train/12/00012_00049_00008.png
12489,35,36,5,6,30,31,12,data/Train/12/00012_00049_00009.png
12490,36,37,5,6,31,32,12,data/Train/12/00012_00049_00010.png
12491,37,38,5,6,31,32,12,data/Train/12/00012_00049_00011.png
12492,38,37,6,5,33,32,12,data/Train/12/00012_00049_00012.png
12493,37,39,5,6,32,33,12,data/Train/12/00012_00049_00013.png
12494,39,39,6,6,34,34,12,data/Train/12/00012_00049_00014.png
12495,40,41,6,6,35,36,12,data/Train/12/00012_00049_00015.png
12496,41,41,6,5,36,36,12,data/Train/12/00012_00049_00016.png
12497,41,43,5,6,36,38,12,data/Train/12/00012_00049_00017.png
12498,43,44,6,6,38,39,12,data/Train/12/00012_00049_00018.png
12499,44,45,6,6,38,39,12,data/Train/12/00012_00049_00019.png
12500,45,46,5,5,40,41,12,data/Train/12/00012_00049_00020.png
12501,45,47,5,5,40,41,12,data/Train/12/00012_00049_00021.png
12502,46,48,5,6,41,43,12,data/Train/12/00012_00049_00022.png
12503,51,51,6,6,45,46,12,data/Train/12/00012_00049_00023.png
12504,53,55,5,6,47,49,12,data/Train/12/00012_00049_00024.png
12505,54,56,5,6,49,51,12,data/Train/12/00012_00049_00025.png
12506,58,58,6,5,53,53,12,data/Train/12/00012_00049_00026.png
12507,61,63,6,5,56,57,12,data/Train/12/00012_00049_00027.png
12508,63,67,5,6,58,61,12,data/Train/12/00012_00049_00028.png
12509,71,70,7,6,65,64,12,data/Train/12/00012_00049_00029.png
12510,30,31,5,6,25,26,12,data/Train/12/00012_00050_00000.png
12511,29,29,5,5,24,24,12,data/Train/12/00012_00050_00001.png
12512,31,31,6,6,26,26,12,data/Train/12/00012_00050_00002.png
12513,30,29,6,5,25,24,12,data/Train/12/00012_00050_00003.png
12514,30,31,5,6,25,26,12,data/Train/12/00012_00050_00004.png
12515,32,32,6,6,27,27,12,data/Train/12/00012_00050_00005.png
12516,32,34,5,6,27,29,12,data/Train/12/00012_00050_00006.png
12517,35,36,6,5,30,31,12,data/Train/12/00012_00050_00007.png
12518,35,36,6,5,30,31,12,data/Train/12/00012_00050_00008.png
12519,37,38,5,6,32,33,12,data/Train/12/00012_00050_00009.png
12520,38,38,6,6,33,33,12,data/Train/12/00012_00050_00010.png
12521,38,39,5,5,32,33,12,data/Train/12/00012_00050_00011.png
12522,40,39,6,5,35,34,12,data/Train/12/00012_00050_00012.png
12523,42,42,6,6,37,37,12,data/Train/12/00012_00050_00013.png
12524,43,44,6,6,38,39,12,data/Train/12/00012_00050_00014.png
12525,44,45,5,5,38,39,12,data/Train/12/00012_00050_00015.png
12526,47,47,6,5,42,42,12,data/Train/12/00012_00050_00016.png
12527,46,48,5,6,41,43,12,data/Train/12/00012_00050_00017.png
12528,48,49,5,6,42,44,12,data/Train/12/00012_00050_00018.png
12529,53,53,6,5,47,47,12,data/Train/12/00012_00050_00019.png
12530,55,57,6,6,49,51,12,data/Train/12/00012_00050_00020.png
12531,58,58,5,5,52,53,12,data/Train/12/00012_00050_00021.png
12532,63,62,6,6,57,56,12,data/Train/12/00012_00050_00022.png
12533,65,69,6,7,60,63,12,data/Train/12/00012_00050_00023.png
12534,68,72,6,6,61,65,12,data/Train/12/00012_00050_00024.png
12535,72,76,6,6,65,69,12,data/Train/12/00012_00050_00025.png
12536,81,84,7,7,74,76,12,data/Train/12/00012_00050_00026.png
12537,88,91,7,8,81,83,12,data/Train/12/00012_00050_00027.png
12538,95,96,8,8,86,87,12,data/Train/12/00012_00050_00028.png
12539,101,100,8,8,92,92,12,data/Train/12/00012_00050_00029.png
12540,31,30,6,5,26,25,12,data/Train/12/00012_00051_00000.png
12541,33,34,5,6,28,29,12,data/Train/12/00012_00051_00001.png
12542,33,33,6,6,28,28,12,data/Train/12/00012_00051_00002.png
12543,32,32,6,6,27,27,12,data/Train/12/00012_00051_00003.png
12544,35,34,6,5,30,29,12,data/Train/12/00012_00051_00004.png
12545,35,34,6,5,30,29,12,data/Train/12/00012_00051_00005.png
12546,34,36,5,6,29,30,12,data/Train/12/00012_00051_00006.png
12547,35,36,6,6,30,31,12,data/Train/12/00012_00051_00007.png
12548,37,37,6,6,32,32,12,data/Train/12/00012_00051_00008.png
12549,36,36,5,5,31,31,12,data/Train/12/00012_00051_00009.png
12550,38,37,6,6,32,32,12,data/Train/12/00012_00051_00010.png
12551,38,39,5,6,33,34,12,data/Train/12/00012_00051_00011.png
12552,38,39,5,6,33,34,12,data/Train/12/00012_00051_00012.png
12553,37,37,6,6,32,32,12,data/Train/12/00012_00051_00013.png
12554,39,40,5,5,34,34,12,data/Train/12/00012_00051_00014.png
12555,40,41,5,6,35,36,12,data/Train/12/00012_00051_00015.png
12556,42,41,6,5,37,36,12,data/Train/12/00012_00051_00016.png
12557,42,41,5,6,37,36,12,data/Train/12/00012_00051_00017.png
12558,42,42,6,5,37,37,12,data/Train/12/00012_00051_00018.png
12559,43,45,5,6,38,40,12,data/Train/12/00012_00051_00019.png
12560,46,46,6,5,41,41,12,data/Train/12/00012_00051_00020.png
12561,47,48,6,6,41,42,12,data/Train/12/00012_00051_00021.png
12562,48,46,6,5,43,41,12,data/Train/12/00012_00051_00022.png
12563,48,49,5,5,43,44,12,data/Train/12/00012_00051_00023.png
12564,50,52,5,6,45,47,12,data/Train/12/00012_00051_00024.png
12565,53,53,6,5,48,48,12,data/Train/12/00012_00051_00025.png
12566,54,55,5,6,48,50,12,data/Train/12/00012_00051_00026.png
12567,56,57,6,6,51,52,12,data/Train/12/00012_00051_00027.png
12568,60,58,6,5,55,53,12,data/Train/12/00012_00051_00028.png
12569,61,61,6,5,56,56,12,data/Train/12/00012_00051_00029.png
12570,89,89,8,8,82,82,12,data/Train/12/00012_00052_00000.png
12571,89,88,8,8,81,81,12,data/Train/12/00012_00052_00001.png
12572,88,87,8,7,81,80,12,data/Train/12/00012_00052_00002.png
12573,91,92,8,9,83,84,12,data/Train/12/00012_00052_00003.png
12574,93,93,9,9,85,85,12,data/Train/12/00012_00052_00004.png
12575,95,96,9,9,87,87,12,data/Train/12/00012_00052_00005.png
12576,98,97,9,9,89,89,12,data/Train/12/00012_00052_00006.png
12577,98,97,8,8,90,89,12,data/Train/12/00012_00052_00007.png
12578,100,100,8,9,92,91,12,data/Train/12/00012_00052_00008.png
12579,104,100,10,8,95,91,12,data/Train/12/00012_00052_00009.png
12580,106,104,9,9,96,95,12,data/Train/12/00012_00052_00010.png
12581,108,106,9,9,99,97,12,data/Train/12/00012_00052_00011.png
12582,109,108,9,9,100,98,12,data/Train/12/00012_00052_00012.png
12583,111,108,9,9,102,99,12,data/Train/12/00012_00052_00013.png
12584,113,111,10,10,104,102,12,data/Train/12/00012_00052_00014.png
12585,116,113,10,10,106,104,12,data/Train/12/00012_00052_00015.png
12586,117,116,11,10,106,106,12,data/Train/12/00012_00052_00016.png
12587,116,119,10,11,106,109,12,data/Train/12/00012_00052_00017.png
12588,119,121,10,10,109,111,12,data/Train/12/00012_00052_00018.png
12589,121,123,10,11,111,113,12,data/Train/12/00012_00052_00019.png
12590,128,128,12,11,117,117,12,data/Train/12/00012_00052_00020.png
12591,131,134,11,12,120,122,12,data/Train/12/00012_00052_00021.png
12592,134,136,12,12,123,125,12,data/Train/12/00012_00052_00022.png
12593,139,141,12,12,127,129,12,data/Train/12/00012_00052_00023.png
12594,142,143,12,12,130,131,12,data/Train/12/00012_00052_00024.png
12595,149,150,13,13,136,137,12,data/Train/12/00012_00052_00025.png
12596,155,156,13,13,142,143,12,data/Train/12/00012_00052_00026.png
12597,158,160,13,13,145,146,12,data/Train/12/00012_00052_00027.png
12598,167,169,15,15,153,155,12,data/Train/12/00012_00052_00028.png
12599,166,168,14,14,152,154,12,data/Train/12/00012_00052_00029.png
12600,41,36,5,5,36,31,12,data/Train/12/00012_00053_00000.png
12601,42,37,6,6,37,32,12,data/Train/12/00012_00053_00001.png
12602,42,36,6,5,37,31,12,data/Train/12/00012_00053_00002.png
12603,42,38,6,5,37,32,12,data/Train/12/00012_00053_00003.png
12604,43,39,5,5,38,33,12,data/Train/12/00012_00053_00004.png
12605,44,40,5,6,39,35,12,data/Train/12/00012_00053_00005.png
12606,46,42,5,6,41,36,12,data/Train/12/00012_00053_00006.png
12607,49,42,6,6,44,37,12,data/Train/12/00012_00053_00007.png
12608,48,42,5,6,42,37,12,data/Train/12/00012_00053_00008.png
12609,48,42,6,6,43,37,12,data/Train/12/00012_00053_00009.png
12610,48,43,5,5,42,37,12,data/Train/12/00012_00053_00010.png
12611,48,43,5,5,43,38,12,data/Train/12/00012_00053_00011.png
12612,50,44,6,6,45,39,12,data/Train/12/00012_00053_00012.png
12613,51,46,6,6,46,41,12,data/Train/12/00012_00053_00013.png
12614,52,45,6,5,47,40,12,data/Train/12/00012_00053_00014.png
12615,55,47,6,5,50,42,12,data/Train/12/00012_00053_00015.png
12616,58,49,5,5,53,44,12,data/Train/12/00012_00053_00016.png
12617,58,51,5,6,53,46,12,data/Train/12/00012_00053_00017.png
12618,61,52,6,5,56,47,12,data/Train/12/00012_00053_00018.png
12619,63,52,5,5,58,47,12,data/Train/12/00012_00053_00019.png
12620,64,55,5,5,59,50,12,data/Train/12/00012_00053_00020.png
12621,68,57,6,5,62,52,12,data/Train/12/00012_00053_00021.png
12622,73,59,7,6,67,54,12,data/Train/12/00012_00053_00022.png
12623,74,60,7,6,68,55,12,data/Train/12/00012_00053_00023.png
12624,78,64,7,6,71,58,12,data/Train/12/00012_00053_00024.png
12625,83,70,7,7,76,64,12,data/Train/12/00012_00053_00025.png
12626,85,70,8,7,78,64,12,data/Train/12/00012_00053_00026.png
12627,91,76,8,7,83,70,12,data/Train/12/00012_00053_00027.png
12628,95,82,8,8,87,75,12,data/Train/12/00012_00053_00028.png
12629,99,85,9,8,91,78,12,data/Train/12/00012_00053_00029.png
12630,32,31,6,5,27,26,12,data/Train/12/00012_00054_00000.png
12631,33,33,6,6,28,28,12,data/Train/12/00012_00054_00001.png
12632,35,34,6,5,29,28,12,data/Train/12/00012_00054_00002.png
12633,35,35,6,6,30,30,12,data/Train/12/00012_00054_00003.png
12634,34,34,5,5,29,29,12,data/Train/12/00012_00054_00004.png
12635,35,34,6,5,30,29,12,data/Train/12/00012_00054_00005.png
12636,36,36,6,5,30,30,12,data/Train/12/00012_00054_00006.png
12637,35,36,5,5,30,31,12,data/Train/12/00012_00054_00007.png
12638,35,37,5,5,30,31,12,data/Train/12/00012_00054_00008.png
12639,36,37,5,5,31,32,12,data/Train/12/00012_00054_00009.png
12640,36,39,5,6,31,33,12,data/Train/12/00012_00054_00010.png
12641,37,40,5,6,32,35,12,data/Train/12/00012_00054_00011.png
12642,38,41,5,6,33,36,12,data/Train/12/00012_00054_00012.png
12643,40,42,5,5,35,37,12,data/Train/12/00012_00054_00013.png
12644,43,43,5,5,38,38,12,data/Train/12/00012_00054_00014.png
12645,44,45,5,6,39,40,12,data/Train/12/00012_00054_00015.png
12646,45,46,6,5,40,40,12,data/Train/12/00012_00054_00016.png
12647,46,47,6,6,41,42,12,data/Train/12/00012_00054_00017.png
12648,50,49,6,5,45,44,12,data/Train/12/00012_00054_00018.png
12649,52,52,6,5,47,47,12,data/Train/12/00012_00054_00019.png
12650,53,52,6,5,48,47,12,data/Train/12/00012_00054_00020.png
12651,55,56,5,6,50,51,12,data/Train/12/00012_00054_00021.png
